modelid,year,hpwt,size,air,mpd,price,share,firmid,s0,logdif,ownprice_OLS,const,own_const,own_hpwt,own_air,own_mpd,own_size,all_const,all_hpwt,all_air,all_mpd,all_size
MCGRND,87,0.3953611,1.6585,1,2.0371308,13.3785211,0.0012783,18,0.8938107,-6.549962937594102,-1.1858401410774595,1,14,5.8511363,7,34.9907172,18.873169,128,52.938210299999994,48,351.1054843,155.572612
MCLYNX,87,0.4122767,1.099871,0,2.9957806,5.7825704,7.565e-4,18,0.8938107,-7.074546753539667,-0.5125532222635835,1,14,5.8342207,8,34.0320674,19.431798,128,52.938210299999994,48,351.1054843,155.572612
MCMERK,87,0.4965753,1.21312,1,2.5164557,15.6971831,1.569e-4,18,0.8938107,-8.64764062702909,-1.3913608000979056,1,14,5.7499221,7,34.5113923,19.318549,128,52.938210299999994,48,351.1054843,155.572612
MCSABL,87,0.4584152,1.351572,0,2.7561181,10.7746479,0.001147,18,0.8938107,-6.658344169638707,-0.9550390428278318,1,14,5.7880822,8,34.2717299,19.180097,128,52.9382103,48,351.10548430000006,155.572612
MCTOPA,87,0.3363316,1.20891,0,2.6362869,7.6725352000000004,0.00069360000000000005,18,0.8938107,-7.161353861301746,-0.6800751858880556,1,14,5.9101658,8,34.3915611,19.322759,128,52.938210299999994,48,351.1054843,155.572612
MTCORD,87,0.3765511,1.13142,0,2.9957806,8.590669,4.94e-5,10,0.8938107,-9.8032988625742,-0.7614563719535306,1,5,1.8871536,2,15.2185655,5.53404,137,56.921003,54,369.9189862,169.438821
MTGALA,87,0.3913198,1.221277,1,2.3966245,12.3230634,1.191e-4,10,0.8938107,-8.923285810406824,-1.092286892664278,1,5,1.8723849,1,15.8177216,5.444183000000001,137,56.921003,54,369.9189862,169.438821
MTMIRA,87,0.3245823,1.013012,0,3.8345992,6.9181338,1.666e-4,10,0.8938107,-8.587653557035335,-0.6132068485047081,1,5,1.9391224,2,14.3797469,5.652448000000001,137,56.92100299999999,54,369.9189862,169.438821
MTPREC,87,0.3146691,1.015279,0,3.9544304,4.5730634,2.267e-4,10,0.8938107,-8.279621729254595,-0.40534541201360186,1,5,1.9490356,2,14.2599157,5.650181,137,56.92100299999999,54,369.9189862,169.438821
MTSTAR,87,0.4852744,1.156976,1,2.156962,13.6170775,5.58e-5,10,0.8938107,-9.681475417380813,-1.206985210320646,1,5,1.7784303,1,16.0573841,5.508484,137,56.921003,54,369.9189862,169.438821
MTTRED,87,0.371308,1.127496,0,2.8759494,8.2473592,5.46e-5,10,0.8938107,-9.703215404017218,-0.7310262116523838,1,5,1.8923967,2,15.3383967,5.5379640000000006,137,56.921003,54,369.9189862,169.438821
MZ323,87,0.3877069,1.048464,0,3.1156118,7.2174296,8.364e-4,4,0.8938107,-6.974142319213599,-0.6397357130214214,1,1,0.3795918,0,3.1156118,1.1823699999999997,141,58.417409,56,381.9021087,173.873447
MZ626,87,0.3795918,1.18237,0,3.1156118,8.6698944,8.169e-4,4,0.8938107,-6.997732598420254,-0.7684787220930328,1,1,0.3877069,0,3.1156118,1.0484639999999998,141,58.417409,56,381.9021087,173.873447
NI200S,87,0.3730797,1.1336,0,2.6362869,9.8582746,3.314e-4,2,0.8938107,-7.899923181775616,-0.8738139032754775,1,5,1.9668019,2,13.1814345,5.738765000000001,137,56.8448261,54,372.31561089999997,169.23191599999998
NI300Z,87,0.5097165,1.1590530000000001,1,2.156962,16.284331,3.693e-4,2,0.8938107,-7.79163996490956,-1.4434041869091232,1,5,1.8301650999999999,1,13.6607594,5.713312,137,56.84482609999999,54,372.31561089999997,169.23191599999998
NIMAXI,87,0.5,1.206975,1,2.156962,13.3794014,0.0010326,2,0.8938107,-6.763414114322529,-1.1859181687659004,1,5,1.8398816,1,13.6607594,5.66539,137,56.8448261,54,372.31561089999997,169.23191599999998
NIPULS,87,0.3023758,1.100565,0,2.7561181,9.3301056,6.823e-4,2,0.8938107,-7.1777798429467,-0.8269982652246662,1,5,2.0375058,2,13.0616033,5.771800000000001,137,56.8448261,54,372.3156109,169.23191599999998
NISENT,87,0.3137606,1.089802,0,3.3552743,6.5132042,0.0013294,2,0.8938107,-6.510766295160597,-0.5773148563778324,1,5,2.026121,2,12.4624471,5.782563000000001,137,56.84482609999999,54,372.31561089999997,169.23191599999998
NISTAN,87,0.340949,1.18237,0,2.7561181,9.6822183,7.105e-4,2,0.8938107,-7.137280339230922,-0.8582086935464608,1,5,1.9989326,2,13.0616033,5.689995000000001,137,56.84482609999999,54,372.3156109,169.23191599999998
OD98,87,0.4535833,1.421936,1,2.156962,15.2913732,7.901e-4,19,0.8938107,-7.03108976703939,-1.355390780282589,1,38,14.9453665,13,100.1789023,48.733188999999996,104,43.7857579,42,285.797468,125.949156
ODCALA,87,0.3844645,1.190808,0,2.6362869,8.5748239,0.0011178,19,0.8938107,-6.68413153993248,-0.7600519001528779,1,38,15.0144853,14,99.6995774,48.964317,104,43.78575789999999,42,285.797468,125.94915599999999
ODCIER,87,0.3366264,1.304919,0,2.6362869,9.6302817,0.0026843,19,0.8938107,-5.808074021450265,-0.8536051574298205,1,38,15.0623234,14,99.6995774,48.850206,104,43.78575789999999,42,285.797468,125.94915599999997
ODCUTL,87,0.3374233,1.440876,0,2.2767932,10.157570400000001,0.0010182,19,0.8938107,-6.777457645299842,-0.9003427677921909,1,38,15.061526500000001,14,100.0590711,48.714248999999995,104,43.7857579,42,285.79746800000004,125.94915599999999
ODDELT,87,0.4664179,1.419764,1,2.156962,12.006162,0.001853,19,0.8938107,-6.178688060482718,-1.064197509833791,1,38,14.9325319,13,100.1789023,48.735361,104,43.78575789999999,42,285.797468,125.949156
ODFIRE,87,0.3779924,1.1453,0,3.1156118,7.4815141,1.934e-4,19,0.8938107,-8.438488703748884,-0.6631435320468271,1,38,15.0209574,14,99.2202525,49.009825,104,43.7857579,42,285.797468,125.94915599999999
ODTORO,87,0.4176611,1.3275,1,2.156962,17.5510563,1.829e-4,19,0.8938107,-8.494309731371258,-1.555683690542629,1,38,14.9812887,13,100.1789023,48.827625,104,43.7857579,42,285.797468,125.949156
PG505,87,0.4181185,1.275161,0,2.156962,12.2359155,1.034e-4,14,0.8938107,-9.064644324693749,-1.0845623110563298,1,0,0,0,0,0,142,58.7665892,56,385.9763703,174.82912
PLCARA,87,0.374662,1.25936,0,2.7561181,8.5933099,3.959e-4,16,0.8938107,-7.722087632655993,-0.7616904550188531,1,20,7.7590048000000005,1,54.7628693,24.646839999999997,122,51.0510409,55,330.61434490000005,150.198081
PLGRAN,87,0.3889969,1.481304,0,1.9172996,9.3292254,8.54e-5,16,0.8938107,-9.255903185973553,-0.8269202463999865,1,20,7.7446699,1,55.6016878,24.424895999999997,122,51.0510409,55,330.61434490000005,150.198081
PLHORI,87,0.4291462,1.090176,0,2.9957806,5.1047535,5.099e-4,16,0.8938107,-7.469034658706968,-0.45247315195441556,1,20,7.7045206,1,54.5232068,24.816024,122,51.0510409,55,330.6143449,150.19808099999997
PLRELI,87,0.4016563,1.21448,0,2.9957806,6.7385563,0.0011624,16,0.8938107,-6.6450071745120045,-0.5972895280219278,1,20,7.7320105,1,54.5232068,24.691719999999997,122,51.0510409,55,330.6143449,150.19808099999997
PLSUND,87,0.3781676,1.155541,0,2.9957806,6.8653169,8.327e-4,16,0.8938107,-6.978575853526304,-0.608525284699627,1,20,7.7554992,1,54.5232068,24.750659,122,51.0510409,55,330.6143449,150.198081
PS911,87,0.7764877,1.09785,1,2.0371308,33.8908451,4.56e-5,12,0.8938107,-9.883341570247737,-3.004003524322156,1,3,1.9684005999999998,3,6.7105485,3.5272769999999998,139,56.4398194,52,379.385653,171.479154
PS924S,87,0.5376737,1.119807,1,2.5164557,17.5176056,3.26e-5,12,0.8938107,-10.218936998395415,-1.552718700428203,1,3,2.2072146,3,6.2312236,3.50532,139,56.4398194,52,379.385653,171.47915399999997
PS928S,87,0.9015692,1.287663,1,1.6776371,51.8485915,2.16e-5,12,0.8938107,-10.630555972077959,-4.595735253504781,1,3,1.8433191,3,7.0700422,3.3374639999999998,139,56.4398194,52,379.385653,171.47915399999997
PS944,87,0.5291577,1.119807,1,2.5164557,22.4471831,6.95e-5,12,0.8938107,-9.461922534197331,-1.9896646703420426,1,3,2.2157306,3,6.2312236,3.50532,139,56.4398194,52,379.385653,171.47915399999997
PT1000,87,0.2991256,1.019082,0,3.235443,5.368838,5.3e-5,19,0.8938107,-9.732957373215957,-0.4758809709798212,1,38,15.0998242,14,99.1004213,49.136043,104,43.78575789999999,42,285.79746800000004,125.94915599999999
PT6000,87,0.3510029,1.35936,0,2.6362869,9.2420775,0.001321,19,0.8938107,-6.517104982245753,-0.8191956647920385,1,38,15.047946900000001,14,99.6995774,48.795764999999996,104,43.7857579,42,285.797468,125.94915599999999
PTBONN,87,0.4523522,1.432627,1,2.0371308,11.7948944,0.0011998,19,0.8938107,-6.613339131549085,-1.0454712546134666,1,38,14.9465976,13,100.2987335,48.722498,104,43.78575789999999,42,285.797468,125.94915599999999
PTFIER,87,0.3855232,1.12263,0,2.9957806,7.3054577,4.59e-4,19,0.8938107,-7.574199076707533,-0.6475383134540492,1,38,15.0134266,14,99.3400837,49.032495,104,43.78575789999999,42,285.79746800000004,125.949156
PTFIRE,87,0.4347826,1.3536,0,2.0371308,9.118838,8.032e-4,19,0.8938107,-7.014645537830613,-0.8082720100043418,1,38,14.9641672,14,100.2987335,48.801525,104,43.7857579,42,285.797468,125.94915599999999
PTGRND,87,0.3820663,1.198125,0,2.6362869,8.3617958,0.0023176,19,0.8938107,-5.954961840312937,-0.7411695984194326,1,38,15.0168835,14,99.6995774,48.957,104,43.7857579,42,285.797468,125.94915599999999
PTGRND,87,0.3391921,1.459737,0,2.2767932,9.743838,6.17e-5,19,0.8938107,-9.580965355856735,-0.8636705165084286,1,38,15.0597577,14,100.0590711,48.695388,104,43.7857579,42,285.79746800000004,125.94915599999999
PTSAFA,87,0.3407155,1.705743,1,1.9172996,12.2878521,1.524e-4,19,0.8938107,-8.676740643515531,-1.0891658471729702,1,38,15.0582343,13,100.41856469999999,48.449382,104,43.78575789999999,42,285.79746800000004,125.94915599999997
PTSUNB,87,0.4057481,1.164891,0,3.1156118,7.0413732,8.671e-4,19,0.8938107,-6.938094976384963,-0.6241304944286437,1,38,14.9932017,14,99.2202525,48.990234,104,43.7857579,42,285.797468,125.94915599999997
SA900,87,0.4038179,1.226925,1,2.5164557,12.7772887,1.08e-4,11,0.8938107,-9.021118059643857,-1.132548337842471,1,1,0.421301,1,2.5164557,1.2623859999999998,141,58.3595888,54,383.1004209,173.61497
SA9000,87,0.421301,1.262386,1,2.5164557,19.1945423,4.61e-5,11,0.8938107,-9.872436336765475,-1.7013583623192297,1,1,0.4038179,1,2.5164557,1.2269249999999998,141,58.3595888,54,383.1004209,173.61497
SBDL,87,0.4100228,1.141884,0,2.7561181,7.7535211,4.314e-4,5,0.8938107,-7.636213552813022,-0.6872535825406785,1,4,1.5339237,0,14.259915600000001,4.163405999999999,138,57.240761199999994,56,371.1172986,170.79899099999997
SBDLSW,87,0.3862661,1.162812,0,2.9957806,8.1056338,9.044e-4,5,0.8938107,-6.895977546364263,-0.7184640108624729,1,4,1.5576804,0,14.020253100000001,4.142478,138,57.240761199999994,56,371.1172986,170.79899099999997
SBJUST,87,0.3987915,0.840768,0,4.5535865,5.0396127,1.453e-4,5,0.8938107,-8.72444871619184,-0.4466992271024453,1,4,1.545155,0,12.462447200000002,4.464522,138,57.240761199999994,56,371.1172986,170.798991
SBSTD,87,0.3365854,0.994746,0,3.7147679,4.7517606,9.19e-5,5,0.8938107,-9.182548257406436,-0.42118470480794123,1,4,1.6073611,0,13.301265800000001,4.310543999999999,138,57.2407612,56,371.11729859999997,170.798991
SBXT,87,0.4122807,1.16508,0,2.9957806,8.4445423,1.964e-4,5,0.8938107,-8.423095890847712,-0.7485040504489374,1,4,1.5316658,0,14.020253100000001,4.14021,138,57.2407612,56,371.1172986,170.798991
TYCAMR,87,0.4212454,1.225533,0,3.235443,9.3732394,0.0020481,1,0.8938107,-6.078581473675733,-0.8308215421844197,1,6,2.7217963999999997,2,18.5738396,6.764623,136,56.0416659,54,366.32404970000005,168.11412499999997
TYCELI,87,0.4684318,1.168328,0,3.235443,9.3292254,8.706e-4,1,0.8938107,-6.934066657649881,-0.8269202463999865,1,6,2.67461,2,18.5738396,6.821828,136,56.0416659,54,366.32404970000005,168.11412499999997
TYCORO,87,0.3467666,1.070972,0,3.5949367,7.1989437,0.0013108,1,0.8938107,-6.524856369943418,-0.6380971670192072,1,6,2.7962751999999997,2,18.214345899999998,6.919184,136,56.0416659,54,366.3240497,168.11412499999997
TYCRES,87,0.473301,1.24887,1,2.2767932,17.0334507,2.411e-4,1,0.8938107,-8.218037501580952,-1.509804367025586,1,6,2.6697407999999996,1,19.5324894,6.741286,136,56.0416659,54,366.32404970000005,168.11412499999997
TYMR2,87,0.4765957,1.02008,0,3.1156118,11.0457746,1.739e-4,1,0.8938107,-8.54476886540784,-0.9790710656332423,1,6,2.6664461,2,18.6936708,6.970076,136,56.0416659,54,366.3240497,168.11412499999997
TYSUPR,87,0.5767013,1.249653,1,2.0371308,17.596831,3.282e-4,1,0.8938107,-7.9096261081120876,-1.5597410505677054,1,6,2.5663405,1,19.7721518,6.740503,136,56.04166589999999,54,366.3240497,168.114125
TYTERC,87,0.38,1.00672,0,4.3139241,5.7640845,0.0011039,1,0.8938107,-6.696644643743772,-0.5109146762613692,1,6,2.7630418,2,17.4953585,6.983435999999999,136,56.0416659,54,366.3240497,168.11412499999997
VV740G,87,0.3893443,1.305612,1,2.7561181,17.2579225,4.539e-4,6,0.8938107,-7.585372377305658,-1.5297010109812406,1,3,1.2843793,3,7.7890295,3.8996189999999995,139,57.5109841,52,377.5881847,170.89905
VV760G,87,0.4623724,1.305612,1,2.6362869,24.0140845,1.548e-4,6,0.8938107,-8.661115325612451,-2.128551066180703,1,3,1.2113512,3,7.9088607,3.8996189999999995,139,57.510984099999995,52,377.5881847,170.89905
VV780G,87,0.4355662,1.308384,1,2.5164557,30.6205986,5.6e-6,6,0.8938107,-11.980482689026974,-2.7141366891218084,1,3,1.2381574,3,8.0286919,3.8968469999999993,139,57.5109841,52,377.5881847,170.89905
VVDL,87,0.3864407,1.285623,1,2.6362869,13.3582746,5.389e-4,6,0.8938107,-7.413719261828627,-1.1840455396983633,1,3,1.2872829,3,7.9088607,3.9196079999999993,139,57.510984099999995,52,377.5881847,170.89905
VWCABR,87,0.3992902,0.971346,0,2.8759494,11.6637324,1.488e-4,7,0.8938107,-8.700646164369086,-1.0338453683573243,1,6,2.3765074,3,16.65654,6.965745,136,56.40891009999999,53,368.6008429,168.16718999999998
VWFOX,87,0.369863,1.02942,0,3.1156118,5.7130282,4.409e-4,7,0.8938107,-7.614431194404186,-0.5063891678331699,1,6,2.4059345999999997,3,16.4168776,6.907671000000001,136,56.40891009999999,53,368.6008429,168.16719
VWJETT,87,0.3648069,1.124635,0,3.1156118,8.3714789,5.767e-4,7,0.8938107,-7.345927086146711,-0.7420278852647603,1,6,2.4109906999999997,3,16.4168776,6.812456000000001,136,56.4089101,53,368.6008429,168.16718999999998
VWQUAN,87,0.4133784,1.20624,1,2.2767932,13.1910211,7.38e-5,7,0.8938107,-9.401890555161652,-1.1692205891262335,1,6,2.3624191999999997,2,17.2556962,6.730851,136,56.4089101,53,368.60084290000003,168.16718999999998
VWSCIR,87,0.4052229,1.06048,0,2.8759494,9.4014085,7.65e-5,7,0.8938107,-9.365958545935587,-0.8333183838957227,1,6,2.3705746999999997,3,16.65654,6.8766110000000005,136,56.4089101,53,368.6008429,168.16718999999998
YUHATC,87,0.2947598,0.84373,0,3.5949367,3.5123239,5.357e-4,23,0.8938107,-7.419674983881163,-0.31132399746977507,1,0,0,0,0,0,142,58.889947899999996,56,384.5383956,175.260551
ACINTE,88,0.4937238,1.12504,0,2.1258985,9.5519865,6.191e-4,3,0.8916121,-7.272519640984697,-0.8466652579955185,1,4,1.7833585,2,13.0054968,4.779758999999999,145,62.4931101,65,395.2920717,180.94993999999997
ACLEGE,88,0.5249429,1.293602,1,2.3760042,17.7599324,7.624e-4,3,0.8916121,-7.0643150991698915,-1.5741979689176662,1,4,1.7521394,1,12.755391099999999,4.611197,145,62.4931101,65,395.2920717,180.94994
AD5000,88,0.4571027,1.375878,1,2.5010571,18.7489434,5.74e-5,7,0.8916121,-9.650742148184364,-1.6618615406234478,1,8,3.5224374,3,22.509513899999998,8.819279,141,60.790652300000005,63,385.412896,176.659582
AD80,88,0.4205607,1.175921,1,2.7511628,15.7227388,6.14e-5,7,0.8916121,-9.583376616356787,-1.3936259962781719,1,8,3.5589794,3,22.2594082,9.019236,141,60.790652300000005,63,385.41289600000005,176.659582
AD90,88,0.4758419,1.175921,1,2.2509514,20.5663567,6.58e-5,7,0.8916121,-9.514166613178613,-1.8229527126565097,1,8,3.5036982,3,22.7596196,9.019236,141,60.79065229999999,63,385.412896,176.659582
ARMILA,88,0.5297558,1.09461,1,2.2509514,14.8351648,2.51e-5,20,0.8916121,-10.477918605372146,-1.3149535578591987,1,1,0.44957,0,2.6261098999999994,1.0820080000000003,148,63.790866599999994,66,405.5464057,184.678121
ARSPID,88,0.44957,1.082008,0,2.6261099,16.3820795,2.31e-5,20,0.8916121,-10.560953833982136,-1.4520683803699466,1,1,0.5297558,1,2.2509513999999995,1.0946100000000003,148,63.79086660000001,66,405.5464057,184.678121
BKCENT,88,0.3548154,1.312354,0,3.0012685,9.9687236,0.0014219,19,0.8916121,-6.441037167107555,-0.8836038387072693,1,39,16.4639226,16,105.16945020000001,51.198178,110,47.95145439999999,51,302.2527483,134.34420699999998
BKELEC,88,0.5018248,1.42628,1,2.3760042,14.7751479,9.098e-4,19,0.8916121,-6.887561656373981,-1.3096338032591905,1,39,16.3169132,15,105.79471450000001,51.084252,110,47.9514544,51,302.2527483,134.344207
BKLASA,88,0.4631059,1.42266,1,2.3760042,12.1766695,0.0015236,19,0.8916121,-6.371955216905435,-1.079310887190184,1,39,16.3556321,15,105.79471450000001,51.087872,110,47.951454399999996,51,302.2527483,134.34420699999998
BKREAT,88,0.4925373,1.33444,1,2.3760042,21.1327134,4.86e-5,19,0.8916121,-9.817162920603437,-1.8731532171822427,1,39,16.3262007,15,105.79471450000001,51.176092,110,47.9514544,51,302.2527483,134.34420699999998
BKREGA,88,0.4232983,1.379996,0,2.5010571,10.523246,0.0013236,19,0.8916121,-6.512675875462427,-0.9327553791601683,1,39,16.3954397,16,105.66966160000001,51.130536,110,47.9514544,51,302.2527483,134.34420699999998
BKRIVI,88,0.4904875,1.342224,1,2.3760042,18.271344,1.266e-4,19,0.8916121,-8.85975394179981,-1.6195282710758507,1,39,16.3282505,15,105.79471450000001,51.168307999999996,110,47.9514544,51,302.2527483,134.344207
BKSKYH,88,0.4006678,1.18105,0,3.1263214,7.509721,2.807e-4,19,0.8916121,-8.063499968142049,-0.6656437242598032,1,39,16.4180702,16,105.04439730000001,51.329482,110,47.9514544,51,302.2527483,134.34420699999998
BW325,88,0.4521182,1.115856,1,2.1258985,20.6255283,3.95e-4,8,0.8916121,-7.7219006866087625,-1.8281975418844412,1,4,2.2583722,4,7.378118300000001,5.299572,145,62.059702,62,400.91945020000003,180.43931099999998
BW528e,88,0.4096774,1.26441,1,2.3760042,26.6272189,2.007e-4,8,0.8916121,-8.398975195707592,-2.3601730550678277,1,4,2.300813,4,7.1280126,5.1510180000000005,145,62.059701999999994,62,400.91945020000003,180.439311
BW635C,88,0.5892351,1.315902,1,1.8757928,38.8841927,2.01e-5,8,0.8916121,-10.700066636444856,-3.4466019235153813,1,4,2.1212553000000005,4,7.628224,5.099526000000001,145,62.059702,62,400.91945020000003,180.439311
BW735i,88,0.5423729,1.403358,1,1.8757928,44.8013525,1.434e-4,8,0.8916121,-8.735148523344366,-3.9710848285810147,1,4,2.1681175,4,7.628224,5.0120700000000005,145,62.059701999999994,62,400.91945020000003,180.439311
BWM6,88,0.7170868,1.315902,1,1.2505285,47.2527473,7.2e-6,8,0.8916121,-11.726705425487875,-4.18837060581603,1,4,1.9934036000000002,4,8.2534883,5.099526000000001,145,62.059701999999994,62,400.91945020000003,180.439311
CDALLA,88,0.4872456,1.310924,1,2.0008457,47.7878276,3.3e-5,19,0.8916121,-10.204278890043405,-4.235798844983644,1,39,16.3314924,15,106.16987300000001,51.199608,110,47.9514544,51,302.2527483,134.34420699999998
CDBROU,88,0.3368624,1.66413,1,2.1258985,20.1572274,4.704e-4,19,0.8916121,-7.5472030549254665,-1.7866884691572098,1,39,16.4818756,15,106.0448202,50.846402,110,47.9514544,51,302.2527483,134.34420699999998
CDCIMM,88,0.4535559,1.1557,1,2.5010571,13.5849535,6.34e-5,19,0.8916121,-9.551322590066706,-1.2041378157239462,1,39,16.3651821,15,105.66966160000001,51.354831999999995,110,47.9514544,51,302.2527483,134.344207
CDDEVI,88,0.4509747,1.408905,1,2.1258985,19.783601,0.0017267,19,0.8916121,-6.2468191000915,-1.7535711178764122,1,39,16.3677633,15,106.0448202,51.101627,110,47.951454399999996,51,302.2527483,134.34420699999998
CDELDO,88,0.4560165,1.363256,1,2.1258985,21.0405748,3.361e-4,19,0.8916121,-7.883377716778824,-1.864986271852039,1,39,16.3627215,15,106.0448202,51.147276,110,47.951454399999996,51,302.2527483,134.34420699999998
CDSEVI,88,0.4494056,1.352772,1,2.1258985,23.353339,2.417e-4,19,0.8916121,-8.213089163800447,-2.069984163973829,1,39,16.3693324,15,106.0448202,51.157759999999996,110,47.95145439999999,51,302.2527483,134.344207
CRCONQ,88,0.6208719,1.182956,0,2.2509514,15.3465765,1.064e-4,16,0.8916121,-9.033580874602341,-1.3602838688811443,1,22,8.330655499999999,3,64.6523255,27.361808999999997,127,55.818665,64,343.5201901,158.309974
CREAGL,88,0.3198172,1.307907,1,3.1263214,10.9847844,1.5e-5,16,0.8916121,-10.992736250407676,-0.9736650400470255,1,22,8.6317102,2,63.77695550000001,27.236857999999998,127,55.818664999999996,64,343.52019010000004,158.309974
CRFIFT,88,0.3724395,1.532972,1,2.1258985,14.5756551,3.875e-4,16,0.8916121,-7.741070602716483,-1.291951238173881,1,22,8.5790879,2,64.7773784,27.011792999999997,127,55.818665,64,343.52019010000004,158.309974
CRGTS,88,0.3786445,1.231449,0,2.8762156,9.1276416,1.634e-4,16,0.8916121,-8.604585269083982,-0.8090523400713169,1,22,8.5728829,3,64.02706130000001,27.313315999999997,127,55.81866500000001,64,343.5201901,158.309974
CRLABA,88,0.3634232,1.21788,0,2.8762156,9.5401522,2.167e-4,16,0.8916121,-8.322272542967571,-0.8456162939226843,1,22,8.5881042,3,64.02706130000001,27.326884999999997,127,55.818664999999996,64,343.5201901,158.30997399999998
CRNEWY,88,0.4231487,1.32616,1,2.3760042,14.7218935,9.008e-4,16,0.8916121,-6.897503194124458,-1.3049134604995565,1,22,8.5283787,2,64.52727270000001,27.218604999999997,127,55.818665,64,343.5201901,158.309974
CRPREM,88,0.5248425,1.345046,0,2.7511628,11.0769231,4.403e-4,16,0.8916121,-7.613330138748176,-0.9818319942409904,1,22,8.4266849,3,64.1521141,27.199718999999998,127,55.818664999999996,64,343.52019010000004,158.309974
CVCAMA,88,0.4420432,1.39776,0,2.1258985,9.2941674,0.0010952,19,0.8916121,-6.702094177535645,-0.823812789054354,1,39,16.3766948,16,106.0448202,51.112772,110,47.9514544,51,302.2527483,134.34420699999998
CVCAPR,88,0.3954802,1.599988,0,2.3760042,10.1690617,0.0018635,19,0.8916121,-6.170574732590571,-0.9013613291646555,1,39,16.4232578,16,105.79471450000001,50.910543999999994,110,47.9514544,51,302.2527483,134.344207
CVCAVA,88,0.3808718,1.155609,0,3.1263214,6.9273035,0.0032992,19,0.8916121,-5.599351157687243,-0.6140196288008529,1,39,16.4378662,16,105.04439730000001,51.354923,110,47.9514544,51,302.2527483,134.34420699999998
CVCELE,88,0.3544304,1.304919,0,3.0012685,9.3195266,0.0027239,19,0.8916121,-5.7909664956338665,-0.8260605679441755,1,39,16.4643076,16,105.16945020000001,51.205613,110,47.9514544,51,302.2527483,134.34420699999998
CVCORS,88,0.3476246,1.24712,0,3.1263214,7.6035503,0.0040967,19,0.8916121,-5.382849400954515,-0.6739605291979215,1,39,16.4711134,16,105.04439730000001,51.263411999999995,110,47.951454399999996,51,302.2527483,134.344207
CVCORV,88,0.7432642,1.25315,1,2.0008457,24.9196957,2.508e-4,19,0.8916121,-8.176130642751119,-2.208822278906101,1,39,16.0754738,15,106.16987300000001,51.257382,110,47.9514544,51,302.2527483,134.34420699999998
CVMONT,88,0.4358655,1.438872,0,2.3760042,10.4226543,3.096e-4,19,0.8916121,-7.965505309794312,-0.9238391712454367,1,39,16.3828725,16,105.79471450000001,51.071659999999994,110,47.95145439999999,51,302.2527483,134.34420699999998
CVNOVA,88,0.3256445,1.070972,0,3.1263214,7.4344886,0.0010435,19,0.8916121,-6.750450724992628,-0.6589753040986543,1,39,16.4930935,16,105.04439730000001,51.43956,110,47.9514544,51,302.2527483,134.34420699999998
CVSPEC,88,0.3519356,1.001064,0,4.6269556,6.8977177,7.363e-4,19,0.8916121,-7.099148807135213,-0.6113972141868872,1,39,16.4668024,16,103.5437631,51.509468,110,47.951454399999996,51,302.2527483,134.34420699999998
CVSPRI,88,0.2962963,0.893368,0,5.5023256,5.5663567,5.18e-4,19,0.8916121,-7.450811209250401,-0.49338855655842717,1,39,16.522441699999998,16,102.6683931,51.617163999999995,110,47.9514544,51,302.2527483,134.34420699999998
DG600,88,0.3583815,1.180938,0,2.8762156,9.0101437,1.287e-4,16,0.8916121,-8.843302336907804,-0.7986376069875304,1,22,8.5931459,3,64.02706130000001,27.363826999999997,127,55.81866500000001,64,343.5201901,158.309974
DGARIE,88,0.3742455,1.21448,0,3.1263214,5.9129332,0.0011041,16,0.8916121,-6.694000649064793,-0.524108269341489,1,22,8.5772819,3,63.77695550000001,27.330284999999996,127,55.818664999999996,64,343.52019010000004,158.30997399999998
DGCOLT,88,0.3315456,1.07653,0,4.0016913,6.4446323,8.606e-4,16,0.8916121,-6.943156631105385,-0.5712368070207964,1,22,8.6199818,3,62.90158560000001,27.468235,127,55.818665,64,343.5201901,158.309974
DGDAYT,88,0.3587444,1.21275,0,2.8762156,8.3034658,7.775e-4,16,0.8916121,-7.044702807456495,-0.7359993666044193,1,22,8.592782999999999,3,64.02706130000001,27.332015,127,55.818664999999996,64,343.5201901,158.309974
DGDIPL,88,0.390625,1.518132,0,2.1258985,10.2510566,2.199e-4,16,0.8916121,-8.30761355394917,-0.9086291611661786,1,22,8.5609024,3,64.7773784,27.026632999999997,127,55.818664999999996,64,343.52019010000004,158.30997399999998
DGDYNA,88,0.3146143,1.3152,0,2.8762156,9.8613694,8.942e-4,16,0.8916121,-6.904856987710004,-0.8740882189521636,1,22,8.6369131,3,64.02706130000001,27.229564999999997,127,55.818664999999996,64,343.5201901,158.30997399999998
DGLANC,88,0.3779289,1.232132,0,3.1263214,8.8605241,1.081e-4,16,0.8916121,-9.017729726864722,-0.7853756831735481,1,22,8.5735985,3,63.77695550000001,27.312632999999998,127,55.818664999999996,64,343.52019010000004,158.30997399999998
DGOMNI,88,0.4179775,1.090176,0,3.1263214,5.0710059,6.427e-4,16,0.8916121,-7.235108399132644,-0.44948184533345986,1,22,8.5335499,3,63.77695550000001,27.454589,127,55.818664999999996,64,343.52019010000004,158.30997399999998
DGSHAD,88,0.3930818,1.15083,0,3.1263214,6.8258664,9.813e-4,16,0.8916121,-6.811908228297436,-0.6050284866502837,1,22,8.5584456,3,63.77695550000001,27.393935,127,55.818664999999996,64,343.52019010000004,158.30997399999998
